
Barry L.Goldman,
Barry L. Goldman,
Basil H. E. Coleman,
Bastian Kabuth,
Bastian Kraft,
Bastian Pastewka,
Bastien Kraft,
Baz Luhrmann,
Beate Baron,
Beate Rothmann,
Beat Fäh,
Beatrice Lachaussée,
Béatrice Lachaussée,
Beatrix Bühler,
Beatrix Kernic,
Beatrix Schwarzbach,
Beat Wyrsch,
Bea von Malchus,
Beka Savic,
Béla Pintér,
Ben Baur,
Benedikt Borrmann,
Benedikt Grübel,
Benedikt Haubrich,
Benedikt Mayr,
Benedikt von Peter,
Benedikt v. Peter,
Bengt Ekerot,
Beni Montresor,
Benita Rinne,
Benjamin Korn,
Benjamin Künzel,
Benjamin Millepied,
Benjamin Prins,
Benjamin Schad,
Benjamin Walter,
Benjamin Walther,
Benjamin Westhoff,
Benno Besson,
Bentein Baardson,
Berkun Oya,
Bernadette La Hengst,
Bernadette Sonnenbichler,
Bernarda Horres,
Bernard Haitink,
Bernard Menez,
Bernard Uzan,
Bernd Freytag,
Bernd Kaftan,
Bernd Lange,
Bernd Liepold-Mosser,
Bernd Meyer,
Bernd Mottl,
Bernd Plöger,
Bernd Rauschenbach,
Bernd R. Bienert,
Bernd R. Krieger,
Bernd Schindowski,
Bernd Schlenkrich,
Bernd Seidel,
Bernd Tauber,
Bernd Weißig,
Bernhard Epstein,
Bernhard Herbordt,
Bernhard M. Eusterschulte,
Bernhard Mikeska,
Bernhard Murg,
Bernhard Ott,
Bernhard Siegl,
Bernhard Sinkel,
Bernhard Stengel,
Bernhard Stengele,
Bernhard Stirnemann,
Berthold Schneider,
Berthold Viertel,
Bertolt Brecht,
Bertrand de Billy,
Bettina Bruinier,
Bettina Brunier,
Bettina Fless,
Bettina Geyer,
Bettina Giese,
Bettina Hering,
Bettina Jahnke,
Bettina Lell,
Bettina Ostermeier,
Bettina Owczarek,
Bettina Rehm,
Betty Mitchell,
Beverly Blankenship,
Bianca Künzel,
Bianca Sue Henne,
Biel,
Bijan Zamani,
Birgit Bagdahn,
Birgit Doll,
Birgit Kronshage,
Birgit Lenz,
Birgit Scherzer,
Birgit Schuster,
Birgitta Trommler,
Birte Hebold,
Bisser Schinew,
Björn Gabriel,
Björn Kruse,
Björn Ranke,
Björn SC Deigner,
B. K. Tragelehn,
Blanca Li,
Bob Fosse,
Bobo Jelcic,
Bodo Borchers,
Bodo Busse,
Bogdan Koca,
Bohumil Herlischka,
Bolat Atabayev,
Boleslaw Barlog,
Boris A. Knop,
Boris Brandner,
Boris Cavazza,
Boris C. Motzki,
Boris Hybner,
Boris Leibold,
Boris Nikitin,
Boris Pfeiffer,
Boris Pilato,
Boris von Poser,
Boris Wagner,
Borys Sitarski,
Botond von Gaal,
Bo Wiget,
Bram Jansen,
Brian Bedford,
Brian Lausund,
Brian Mertes,
Brigitta Gillessen,
Brigitta Luisa Merki,
Brigitte Fassbaender,
Brigitte Gillessen,
Brigitte Ostermann,
Brigitte Sanner,
Brigitte Soubeyran,
Brigitte Witzenhause,
Brit Bartkowiak,
Brit Bartowiak,
Britta Geister,
Britta K.Schreiber,
Britta Mannes,
Britta Pudelko,
Britta Schreiber,
Bronislava Nijinska,
Bruce Darnell,
Bruno Berger-Gorski,
Bruno Berger–Gorski,
Bruno Blume,
Bruno Cathomas,
Bruno Henne,
Bruno Irizarry,
Bruno Klimek,
Bruno Pischiutta,
Bruno Stori,
Bruno Thost,
Bruno von Lepel-Gnitz,
Bruno Winzen,
Bülent Kullukcu,
Burkhard C . Kosminski,
Burkhard C. Kosminski,
Burkhard Jahn,
Burkhard Klaußner,
Busby Berkeley,
Byomkesh Tripathy,
Calixto Bieito,
Can Arslan,
Cao Kefei,
Carina Riedl,
Carin Marquardt,
Carl Badewitz,
Carl Ballhaus,
Carl Braun,
Carl Braunhofer,
Carl Christian Schmidt,
Carl Dalmonico,
Carl Dittmarsch,
Carl Ebert,
Carl Funk,
Carl Godlewski,
Carl-Hermann Risse,
Carline Richards,
Carl Johann Franz Josef Becker,
Carl Lange,
Carl Marx,
Carl Mittell,
Carl Momberg,
Carl M.Pohla,
Carl M. Pohla,
Carlo Alighiero,
Carlo Cotti,
Carlo Montanaro,
Carlo Rizzi,
Carlo Rola,
Carlos Acosta,
Carlos Álvarez-Nóvoa,
Carlos Ballesteros,
Carlos Domínguez-Nieto,
Carlos Gorostiza,
Carlos Manuel,
Carlos Spierer,
Carlos Trafic,
Carlos Wagner,
Carl Pander,
Carl Philip von Maldeghem,
Carl P. v. Maldeghem,
Carl Riha,
Carl Siber,
Carl St.Clair,
Carl St. Clair,
Carlus Padrissa,
Carlus Pedrissa,
Carl Wallauer,
Carl Weber,
Carmelo Bene,
Carola Unser,
Carola von Seckendorff,
Caroline Farke,
Caroline Ghanipour,
Caroline Leboutte,
Caroline Leifert,
Caroline Loeb,
Caroline Richards,
Caroline Stolz,
Caroline Welzl,
Carolin Mader,
Carolin Nordmeyer,
Caro Thum,
Carsten Andörfer,
Carsten Bodinus,
Carsten Cochan,
Carsten Fuhrmann,
Carsten Kirchmeier,
Carsten Knödler,
Carsten Kochan,
Carsten Ramm,
Carsten Ramm – Freilicht,
Catharina Fillers,
Cathérine Miville,
Catherine Rückwardt,
Catja Baumann,
Celino Bleiweiß,
Cem Sultan Ungan,
César Campodónico,
Cesare Lievi,
Cesare Meano,
Cesare Negri,
Çetin İpekkaya,
Chaim Levano,
Chandralekha,
Charles Dullin,
Charles Grodin,
Charles Muller,
Charles Quiney,
Charles R. Lyons,
Charlotte Frieben,
Charlotte Kerr,
Charlotte van Kerckhoven,
Charlotte Zilm,
Cheryl Crawford,
Chester Erskine,
Ches Themann,
Chiara Nassauer,
China Zorrilla,
Chris Alexander,
Chris Haring,
Chris Pichler,
Christa Lehmann,
Christa Leiffheidt,
Christel Bodenstein,
Christel Richelsen,
Christian Bertram,
Christian Birko-Flemming,
Christian Brey,
Christian Bronder,
Christian Carsten,
Christian Claas,
Christian Concilio,
Christian Curnyn,
Christian Doll,
Christiane Goulard,
Christiane Küppers,
Christiane Lutz,
Christiane Pohle,
Christian Fries,
Christian Fuchs,
Christian Garbosnik,
Christian Gundlach,
Christian Hammer,
Christian Himmelbauer,
Christian Hockenbrink,
Christian H. Voss,
Christian Kleinert,
Christian Lugerth,
Christian Mair,
Christian Marten-Molnár,
Christian Müller,
Christian Pade,
Christian Papke,
Christian Poewe,
Christian Pöppelreiter,
Christian Probst,
Christian Quitschke,
Christian Räth,
Christian Reuter,
Christian Rohrbach,
Christian Schäfer,
Christian Schidlowsky,
Christian Schlüter,
Christian Schmidt,
Christian Scholze,
Christian Schuler,
Christian Schuller,
Christian Sedelmayer,
Christian Spuck,
Christian Stückl,
Christian Thielemann,
Christian Tombeil,
Christian Tschirner,
Christian v. Götz,
Christian von Goetz,
Christian von Götz,
Christian von Treskow,
Christian Weinberger,
Christian Weise,
Christian Winkler,
Christian Wittmann,
Christina Friedrich,
Christina Paulhofer,
Christina Rast,
Christina Schmidt,
Christina Tscharyiski,
Christine Csar,
Christine Eder,
Christine Gaigg,
Christine Gnann,
Christine Himmelbauer,
Christine Hofer,
Christine Mielitz,
Christine Umpfenbach,
Christine Wipplinger,
Christof Küster,
Christof  Küster,
Christof Loy,
Christof Meckel,
Christof Nel,
Christof Prick,
Christof Seeger-Zurmühlen,
Christoph Biermeier,
Christoph Bochdansky,
Christoph Bornmüller,
Christoph Daigl,
Christoph Diem,
Christophe Hellmann,
Christopher Alden,
Christopher Fry,
Christopher Gottwald,
Christopher Haninger,
Christopher Moulds,
Christopher Rüping,
Christopher Ward,
Christoph Frick,
Christoph Gedschold,
Christoph Gosepath,
Christoph Haninger,
Christoph Hetzenecker,
Christoph Huber,
Christoph Iacono,
Christoph Jungmann,
Christoph Loy,
Christoph Marthaler,
Christoph Mehler,
Christoph Moerikofer,
Christoph Nel,
Christoph Nix,
Christoph Roethel,
Christoph Roos,
Christoph Schlingensief,
Christoph Schroth,
Christoph Seeger,
Christoph Sommerfeldt,
Christoph von Bernuth,
Christoph von Dohnányi,
Christoph Zapatka,
Christoph Zauner,
Chris Weinheimer,
Cihan Inan,
Cilli Drexel,
Clara Kalus,
Clara Topic-Matutin,
Clarence Muse,
Claude Schnitzler,
Claude Stratz,
Claudia Bauer,
Claudia Blersch,
Claudia Bossard,
Claudia Brier,
Claudia Doderer,
Claudia Göbel,
Claudia Gröninger,
Claudia Lang,
Claudia Meyer,
Claudio Bueno,
Claudio Pappalardo,
Claudio Raneri,
Claus Bremer,
Claus Guth,
Claus Homschak,
Claus J. Frankl,
Claus Leininger,
Claus Peter Seifert,
Claus Peymann,
Claus Tröger,
Claus Unzen,
Clemens Bechtel,
Clemens Braun,
Clemens Heil,
Clemens Jüngling,
Clemens Lukas Luderer,
Clemens Schönborn,
Clemens Sienknecht,
Clement Power,
Colman Domingo,
Conny Palme,
Conor McPherson,
Constantinos Carydis,
Constantin Trinks,
Constantin Trnks,
Constanze Burger,
Constanze Dennig,
Constanze Kreusch,
Cord Hachmann,
Cordula Däuper,
Cordula Deuper,
Cordula Jung,
Cordula Trantow,
Corinna Bethge,
Corinna Petzel,
Corinna Preisberg,
Corinna von Rad,
Corinne Eckenstein,
Cornelia Crombholz,
Cornelia Just,
Cornelia Poppe,
Cornelia Rainer,
Cornelia Schönwald,
Cornelius Heine,
Cornelius Meister,
Cornelius Schwalm,
Cox Habbema,
Craig Simmons,
Crescentia Dünßer,
Crispin Bonham-Carter,
Csaba Némedi,
Ctibor Turba,
Curt Alexander,
Curt Goetz-Pflug,
Curt Timm,
Curt Trepte,
Cusch Jung,
Cynthia Thurat,
Dagmar Schlingmann,
Dale Albright,
Dale Duesing,
Damiano Michieletto,
Damon Nestor Ploumis,
Dana Brüning,
Dana Csapo,
Dan Ettinger,
Daniela Kranz,
Daniela Kurz,
Daniela Löffler,
Daniela Löffner,
Daniela Musca,
Daniel Anderson,
Daniela Rüger,
Daniel Call,
Daniel Carlberg,
Daniel Carter,
Daniel Doujenis,
Daniele Gatti,
Daniele Kranz,
Daniel Grünauer,
Daniel Heßler,
Daniel Huppert,
Daniel Karasek,
Daniel Kash,
Daniel Kuschewski,
Danielle Strahm,
Daniel Ott,
Daniel Pfluger,
Daniel Pflugert,
Daniel Raiskin,
Daniel Reinhard,
Daniel Ris,
Daniel Schmid,
Daniel Schüßler,
Daniel Wahl,
Daniel Wetzel,
Dan Pelleg,
Dan Puric,
Dante Anzolini,
Dario Fo,
Dariusch Yazdkhasti,
Darrel Toulon,
David Alden,
David B. Brückel,
David Bösch,
David Chotjewitz,
David Cromer,
David Czesienski,
David Dawson,
David Esrig,
David Freeman,
David Gerlach,
David Gravenhorst,
David Hemblen,
David Hermann,
David Hugh Jones,
David Hurst,
David Kleijner,
David Lenard,
David Mamet,
David Marlow,
David Marton,
David McVicar,
David Mouchtar-Samorai,
David Mouchtar-Samorei,
David Parry,
David Pountney,
David Schalko,
David Schliesing,
David Stahl,
David Stern,
David Walsh,
Daxi Pan,
Deborah Epstein,
Deborah Warner,
Declan Hughes,
Dedi Baron,
demie  Silke Hagedorn,
Demis Volpi,
Denis Chabroullet,
Denise C.Haas,
Denise Duval,
Denis Krief,
Denis Podalydès,
Dennis Russell Davies,
Dervy Vilas,
Detlef Altenbeck,
Detlef  Altenbeck,
Detlef Soelter,
Didier v. Orlowsky,
Diego Fasolis,
Dieter Bellmann,
Dieter Boyer,
Dieter Dorn,
Dieter Gackstetter,
Dieter Giesing,
Dieter Haspel,
Dieter Hufschmidt,
Dieter Kaegi,
Dieter Klinge,
Dieter Wieland,
Dietger Holm,
Dietmar Horcicka,
